D:\anaconda3\envs\dl\python.exe D:/NextcloudDesktop/FDU/courses/AI-RISC/project/HW3/main.py
epoch:133, train_loss:0.236113, test_loss:0.255733, acc=0.923611 (133,144), best_acc:0.923611
epoch:134, train_loss:0.235610, test_loss:0.255334, acc=0.923611 (133,144), best_acc:0.923611
epoch:135, train_loss:0.235111, test_loss:0.254937, acc=0.923611 (133,144), best_acc:0.923611
epoch:136, train_loss:0.234615, test_loss:0.254543, acc=0.923611 (133,144), best_acc:0.923611
epoch:137, train_loss:0.234123, test_loss:0.254151, acc=0.923611 (133,144), best_acc:0.923611
epoch:138, train_loss:0.233635, test_loss:0.253761, acc=0.923611 (133,144), best_acc:0.923611
epoch:139, train_loss:0.233150, test_loss:0.253373, acc=0.923611 (133,144), best_acc:0.923611
epoch:140, train_loss:0.232669, test_loss:0.252987, acc=0.923611 (133,144), best_acc:0.923611
epoch:141, train_loss:0.232192, test_loss:0.252603, acc=0.923611 (133,144), best_acc:0.923611
epoch:142, train_loss:0.231717, test_loss:0.252222, acc=0.923611 (133,144), best_acc:0.923611
epoch:143, train_loss:0.231247, test_loss:0.251843, acc=0.923611 (133,144), best_acc:0.923611
epoch:144, train_loss:0.230779, test_loss:0.251466, acc=0.923611 (133,144), best_acc:0.923611
epoch:145, train_loss:0.230315, test_loss:0.251091, acc=0.923611 (133,144), best_acc:0.923611
epoch:146, train_loss:0.229854, test_loss:0.250718, acc=0.923611 (133,144), best_acc:0.923611
epoch:147, train_loss:0.229396, test_loss:0.250348, acc=0.923611 (133,144), best_acc:0.923611
epoch:148, train_loss:0.228942, test_loss:0.249979, acc=0.923611 (133,144), best_acc:0.923611
epoch:149, train_loss:0.228490, test_loss:0.249613, acc=0.923611 (133,144), best_acc:0.923611
epoch:150, train_loss:0.228042, test_loss:0.249249, acc=0.923611 (133,144), best_acc:0.923611
epoch:151, train_loss:0.227597, test_loss:0.248887, acc=0.923611 (133,144), best_acc:0.923611
epoch:152, train_loss:0.227154, test_loss:0.248527, acc=0.923611 (133,144), best_acc:0.923611
epoch:153, train_loss:0.226715, test_loss:0.248169, acc=0.923611 (133,144), best_acc:0.923611
epoch:154, train_loss:0.226278, test_loss:0.247813, acc=0.923611 (133,144), best_acc:0.923611
epoch:155, train_loss:0.225845, test_loss:0.247460, acc=0.923611 (133,144), best_acc:0.923611
epoch:156, train_loss:0.225414, test_loss:0.247108, acc=0.923611 (133,144), best_acc:0.923611
epoch:157, train_loss:0.224986, test_loss:0.246759, acc=0.923611 (133,144), best_acc:0.923611
epoch:158, train_loss:0.224561, test_loss:0.246412, acc=0.923611 (133,144), best_acc:0.923611
epoch:159, train_loss:0.224138, test_loss:0.246066, acc=0.923611 (133,144), best_acc:0.923611
epoch:160, train_loss:0.223718, test_loss:0.245723, acc=0.923611 (133,144), best_acc:0.923611
epoch:161, train_loss:0.223301, test_loss:0.245382, acc=0.923611 (133,144), best_acc:0.923611
epoch:162, train_loss:0.222887, test_loss:0.245043, acc=0.923611 (133,144), best_acc:0.923611
epoch:163, train_loss:0.222475, test_loss:0.244706, acc=0.923611 (133,144), best_acc:0.923611
epoch:164, train_loss:0.222066, test_loss:0.244371, acc=0.923611 (133,144), best_acc:0.923611
epoch:165, train_loss:0.221659, test_loss:0.244038, acc=0.923611 (133,144), best_acc:0.923611
epoch:166, train_loss:0.221255, test_loss:0.243707, acc=0.923611 (133,144), best_acc:0.923611
epoch:167, train_loss:0.220853, test_loss:0.243378, acc=0.923611 (133,144), best_acc:0.923611
epoch:168, train_loss:0.220454, test_loss:0.243051, acc=0.923611 (133,144), best_acc:0.923611
epoch:169, train_loss:0.220057, test_loss:0.242725, acc=0.923611 (133,144), best_acc:0.923611
epoch:170, train_loss:0.219663, test_loss:0.242402, acc=0.923611 (133,144), best_acc:0.923611
epoch:171, train_loss:0.219271, test_loss:0.242081, acc=0.923611 (133,144), best_acc:0.923611
epoch:172, train_loss:0.218881, test_loss:0.241762, acc=0.923611 (133,144), best_acc:0.923611
epoch:173, train_loss:0.218494, test_loss:0.241444, acc=0.923611 (133,144), best_acc:0.923611
epoch:174, train_loss:0.218109, test_loss:0.241129, acc=0.923611 (133,144), best_acc:0.923611
